Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jaipur,21/4/16,39.3,25.8,33.3,37.2,25.8,31.4,6.9,21,0,0,0,,0,0,41.4,19.1,319.6,1006.5,21,2.9,315.4,27.4,10,,2016-04-21 5:56:55,2016-04-21 18:54:19,0.47,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,22/4/16,39,26.8,33.1,37.7,26.5,31.5,8.5,22.9,0,0,0,,0,0,43.2,22.3,281.8,1002.9,12.9,2.5,304.6,26.2,10,,2016-04-22 5:56:00,2016-04-22 18:54:51,0.5,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,23/4/16,37,25.1,31.1,33.9,25.1,29.4,-1.1,15.6,0,0,0,,0,0,36.7,18.4,307.7,1004,9.8,2.7,331.8,28.7,10,,2016-04-23 5:55:05,2016-04-23 18:55:23,0.54,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,24/4/16,38,22.6,31,34.7,22.6,29.3,-6.2,10,0,0,0,,0,0,46.4,12,316.7,1003.7,24.5,2.6,327.9,28.4,10,,2016-04-24 5:54:12,2016-04-24 18:55:55,0.57,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,25/4/16,38,23.5,31.5,34.7,23.5,29.7,-1,14.3,0,0,0,,0,0,30.2,13,118.4,1005.6,42.1,2.7,319.8,27.7,10,,2016-04-25 5:53:19,2016-04-25 18:56:27,0.6,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,26/4/16,39.9,25.8,33.3,37.2,25.8,31.1,2.7,16,0,0,0,,0,0,24.8,16.6,266.9,1007.9,51.4,3.3,308,26.7,10,,2016-04-26 5:52:27,2016-04-26 18:57:00,0.64,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,27/4/16,39.9,25.6,33.4,37,25.6,31.4,4.6,17.6,0,0,0,,0,0,28.8,16.6,312.6,1006.8,32.8,2.8,304.5,26.3,10,,2016-04-27 5:51:35,2016-04-27 18:57:32,0.67,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,28/4/16,40,27.3,33.7,37.5,26.7,31.4,0.9,14.8,0,0,0,,0,0,28.8,12.2,347.1,1006.5,26.5,3.2,321.6,27.7,10,,2016-04-28 5:50:45,2016-04-28 18:58:05,0.71,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,29/4/16,41.4,24.3,33.9,37.9,24.3,31.6,-0.2,13.7,0,0,0,,0,0,36.4,16.6,328.6,1006.5,27,3.4,317,27.4,10,,2016-04-29 5:49:55,2016-04-29 18:58:38,0.74,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,30/4/16,41,25.5,34.7,37.4,25.5,32.1,0.1,13,0,0,0,,0,0,39.6,22.3,334.5,1006.1,5.5,3.1,325.4,28.1,10,,2016-04-30 5:49:07,2016-04-30 18:59:11,0.75,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,01/5/16,42.5,24.2,34.8,40,24.2,32.4,1.6,14.7,0,0,0,,0,0,35.3,16.6,306.6,1004.3,8.7,3.3,328.5,28.4,10,,2016-05-01 5:48:19,2016-05-01 18:59:44,0.81,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,02/5/16,42,28.2,34.9,38.2,27.2,32.6,5.2,17,0,0,0,,0,0,81.7,38.9,285.7,1004.6,50.2,2.7,264.8,22.9,10,,2016-05-02 5:47:32,2016-05-02 19:00:17,0.84,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,03/5/16,40,30.4,35.2,36.9,29.1,33,6.6,18.7,0,0,0,,0,0,40.3,33.5,288.9,1005.1,55.4,2.4,309.2,26.7,10,,2016-05-03 5:46:47,2016-05-03 19:00:50,0.88,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,04/5/16,40.7,29,34.7,38.2,27.7,32.6,7,19.3,0,0,0,,0,0,40,20.5,271.2,1004.5,19.4,2.8,316.1,27.2,10,,2016-05-04 5:46:02,2016-05-04 19:01:23,0.91,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,05/5/16,37,25.5,30.7,35.1,25.5,29.7,11.4,31.9,5,100,4.17,rain,0,0,55.4,31.7,64.3,1006.9,45.2,2.9,282.7,24.4,10,,2016-05-05 5:45:18,2016-05-05 19:01:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,06/5/16,34.2,22.4,29.1,32.9,22.4,28.5,13.5,41,0,0,0,,0,0,25.2,9.4,293.3,1007.9,47.6,3.6,263.9,22.8,9,,2016-05-06 5:44:35,2016-05-06 19:02:30,0.98,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,07/5/16,38,25,32.1,36,25,30.9,11.1,30.6,0,0,0,,0,0,22.7,12,333.6,1006.7,25,3.1,296.7,25.5,9,,2016-05-07 5:43:54,2016-05-07 19:03:04,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,08/5/16,41,28,34.7,40,27.2,33.2,10.1,23.9,0,0,0,,0,0,35.3,15.8,329.4,1005.5,29.9,3.5,288.5,24.9,9,,2016-05-08 5:43:13,2016-05-08 19:03:38,0.05,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,09/5/16,42,28.8,35,39.6,28.6,33.9,12,26.9,0,0,0,,0,0,33.1,18.4,2.5,1004.9,34.2,3.4,287.5,24.8,9,,2016-05-09 5:42:34,2016-05-09 19:04:11,0.08,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,10/5/16,41.7,27.7,32.7,41.2,28.5,32.6,15.5,37.2,0.9,100,8.33,rain,0,0,50.4,27.7,283,1006.5,51.7,2.8,270,23.3,9,,2016-05-10 5:41:55,2016-05-10 19:04:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,11/5/16,40.4,26.2,32,39.7,26.2,32.5,16.4,42.3,2,100,4.17,rain,0,0,41.8,18,259.7,1005.8,38.3,2.7,313.6,27.1,10,,2016-05-11 5:41:18,2016-05-11 19:05:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,12/5/16,42.7,27.2,34.2,41.6,27.4,33.9,14.3,32.9,0.3,100,4.17,rain,0,0,39.2,21.2,299.1,1002.8,29.4,2.7,308,26.7,10,,2016-05-12 5:40:42,2016-05-12 19:05:52,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,13/5/16,41.2,28.7,35,39.9,28.4,34,12.4,27.3,0,0,0,,0,0,37.8,18.4,296.8,1002.6,29.1,3,299.2,25.7,9,,2016-05-13 5:40:07,2016-05-13 19:06:26,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,14/5/16,43,30,36.1,42.1,29.1,35.1,12.6,25.8,0,0,0,,0,0,32.8,18.4,289.6,1003.7,36.9,3.1,278.9,24.1,9,,2016-05-14 5:39:33,2016-05-14 19:07:00,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,15/5/16,43.7,32,36.6,43.7,31.1,35.7,12.5,24.7,0,0,0,,0,0,39.2,16.6,290.2,1004.1,30,3.1,296.1,25.7,9,,2016-05-15 5:39:01,2016-05-15 19:07:33,0.28,Partially cloudy,Becoming cloudy in the afternoon.,⛅,"VIJP,remote,42348099999"
Jaipur,16/5/16,42.2,28.1,34.3,40.4,29.2,33.6,13.6,31.7,3,100,4.17,rain,0,0,32.4,14.8,281.8,1002.8,45.1,2.8,291,24.9,9,,2016-05-16 5:38:29,2016-05-16 19:08:06,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,17/5/16,43.7,28.8,36.2,43.7,28.4,35.5,13.1,27,0,0,0,,0,0,41.8,19.8,307.3,1000.3,6.9,2.5,331.2,28.7,10,,2016-05-17 5:37:59,2016-05-17 19:08:40,0.35,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,18/5/16,44.1,27.9,37.1,44.1,27.5,36.2,10.9,23.6,0,0,0,,0,0,30.6,14.8,309.4,998.9,0.2,3.3,330.1,28.5,10,,2016-05-18 5:37:30,2016-05-18 19:09:13,0.38,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,19/5/16,46,30.5,38.6,46,29.6,37.6,7.6,18.5,0,0,0,,0,0,32.8,14.8,335.4,998,15.5,2.8,323.9,27.9,10,,2016-05-19 5:37:02,2016-05-19 19:09:46,0.41,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,20/5/16,45,32.6,39,45,33.4,39,11.2,23,0,0,0,,0,0,47.2,18.4,31.1,996.9,22,2.7,316.3,27.3,10,,2016-05-20 5:36:36,2016-05-20 19:10:19,0.45,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,21/5/16,44,32.8,39.1,44,32.4,38.8,12.7,23,0,0,0,,0,0,53.6,31.3,278.2,997.3,14.6,2.7,295.3,25.3,10,,2016-05-21 5:36:11,2016-05-21 19:10:52,0.48,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,22/5/16,43.7,33,37.9,44.6,34,39,16.8,30.6,0.2,100,4.17,rain,0,0,46.4,31.7,274.5,998.3,12.1,2.5,310.9,26.9,10,,2016-05-22 5:35:47,2016-05-22 19:11:24,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,23/5/16,42,25,35.7,43.6,25,37.8,18.8,38.7,0.5,100,4.17,rain,0,0,45.7,37.1,257.4,1000.4,10.4,2.4,309.6,26.7,10,,2016-05-23 5:35:24,2016-05-23 19:11:57,0.55,Rain,Clear conditions throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,24/5/16,39.3,26,33.6,41.1,26,33.7,16.1,37.8,0,0,0,,0,0,43.2,27.7,251.2,1000.9,29.7,2.9,317.1,27.5,10,,2016-05-24 5:35:03,2016-05-24 19:12:29,0.58,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,25/5/16,40,29,34.6,40.4,29.9,35.7,17.7,38.1,0,0,0,,0,0,81.7,48.2,277.1,999.2,25.1,2.5,290.9,25.2,9,,2016-05-25 5:34:42,2016-05-25 19:13:00,0.62,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,26/5/16,40,30.4,35.4,41.3,30.8,35.9,16.1,32.7,0,0,0,,0,0,48.2,33.5,279.7,1000.8,13.4,2.5,320,27.6,10,,2016-05-26 5:34:24,2016-05-26 19:13:32,0.65,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,27/5/16,41,31,36.2,39.6,29.5,35.8,13.8,28.1,0,0,0,,0,0,48.6,38.9,279.5,1002.1,3.5,2.3,316,27.3,10,,2016-05-27 5:34:06,2016-05-27 19:14:03,0.69,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,28/5/16,40.2,32,35.7,41.4,32.4,36.3,16.6,33.2,0,0,0,,0,0,49,29.5,272.7,1002,0,2.6,316.3,27.4,10,,2016-05-28 5:33:50,2016-05-28 19:14:33,0.72,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,29/5/16,40.2,27,34.3,41.1,27.3,34.8,16.3,35.5,0,0,0,,0,0,43.6,25.9,229.4,1001.2,16.1,2.7,308,26.5,10,,2016-05-29 5:33:35,2016-05-29 19:15:04,0.75,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,30/5/16,36.8,26.2,31.7,37.4,26.2,32.4,17.6,44.5,0.5,100,8.33,rain,0,0,41.4,33.5,103,1002.7,40.4,2.8,305,26.4,9,,2016-05-30 5:33:21,2016-05-30 19:15:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,31/5/16,41,27.3,33.9,41.4,29.2,34.6,17,39.3,0,0,0,,0,0,36.7,25.9,267,1003.9,19.6,2.9,303.5,26.1,9,,2016-05-31 5:33:09,2016-05-31 19:16:03,0.83,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,01/6/16,41.3,27.4,35.6,40.9,28.8,35.3,14,29.7,0,0,0,,0,0,37.4,22.3,293.5,1004.2,17.5,3.1,308.7,26.8,9,,2016-06-01 5:32:58,2016-06-01 19:16:32,0.86,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,02/6/16,42,30.7,36.6,41.9,31.2,36.6,14.6,28.7,0,0,0,,0,0,33.8,18.4,302.7,1003.5,14.2,3.7,282.2,24.4,9,,2016-06-02 5:32:48,2016-06-02 19:17:00,0.9,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,03/6/16,42.2,33.4,37.6,42.1,33.7,37.3,14,25.7,0,0,0,,0,0,34.6,16.6,312.8,1003.7,14.3,3.3,287,24.8,9,,2016-06-03 5:32:39,2016-06-03 19:17:28,0.93,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,04/6/16,44,31.8,38.3,44,30.8,36.1,6.4,15.5,0,0,0,,0,0,36.7,20.5,313.6,1003.6,2.4,3.5,317.7,27.5,10,,2016-06-04 5:32:32,2016-06-04 19:17:55,0.97,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,05/6/16,44.2,31.5,38.6,44.2,30.7,37.2,8.5,17.9,0,0,0,,0,0,25.2,18.4,333.2,1002.7,19.4,3.6,284.1,24.7,9,,2016-06-05 5:32:26,2016-06-05 19:18:22,0,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,06/6/16,44,29.7,37.4,44,31.9,37.9,15.3,30.2,0,0,0,,0,0,26.6,24.1,99.9,1002.1,26.1,3.6,273.6,23.7,9,,2016-06-06 5:32:21,2016-06-06 19:18:48,0.04,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,07/6/16,44,31.4,37.6,44,31.9,37.3,12.5,26.3,0,0,0,,0,0,40.7,22.3,359.4,1001.5,26.6,3.1,288.6,24.9,9,,2016-06-07 5:32:18,2016-06-07 19:19:13,0.07,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,08/6/16,43.1,30.9,37,42.9,31.2,36.5,13.4,26.6,0,0,0,,0,0,55.4,33.5,346.9,999.8,34.4,2.7,295.4,25.5,9,,2016-06-08 5:32:15,2016-06-08 19:19:37,0.1,Partially cloudy,Clearing in the afternoon.,⛅,"VIJP,remote,42348099999"
Jaipur,09/6/16,43,31,36.9,43.6,30.1,36,12.5,24.3,0,0,0,,0,0,36.4,24.1,275.2,999.4,14.5,2.7,308.8,26.5,9,,2016-06-09 5:32:14,2016-06-09 19:20:01,0.14,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,10/6/16,42.1,31.8,36.4,45.1,31.6,37.7,17.1,33,0,0,0,,0,0,47.2,24.1,262.6,999,17.7,2.8,299.7,25.8,9,,2016-06-10 5:32:15,2016-06-10 19:20:24,0.17,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,11/6/16,40.2,29.1,34.2,42.2,31.3,35.9,18.7,42,0,0,0,,0,0,46.4,24.1,290.2,1000.7,37.6,2.8,294.9,25.5,9,,2016-06-11 5:32:16,2016-06-11 19:20:47,0.2,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,12/6/16,40.1,29,33.8,42.6,30.2,35.2,18.3,41,0,0,0,,0,0,40,18.4,261.5,1000.2,33.2,2.8,287.3,24.8,9,,2016-06-12 5:32:19,2016-06-12 19:21:08,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,13/6/16,40,30.9,34.7,42.4,31.8,36.9,19.2,41.9,0,0,0,,0,0,42.1,27.7,270.1,1000.2,29.2,2.7,284.9,24.7,9,,2016-06-13 5:32:23,2016-06-13 19:21:29,0.27,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,14/6/16,39,30.1,34.4,39.8,31.8,36.1,18.6,40.5,0,0,0,,0,0,46.8,29.5,266.4,999.7,36.3,2.7,285.2,24.6,9,,2016-06-14 5:32:28,2016-06-14 19:21:49,0.3,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,15/6/16,39,31.2,34.9,41.6,33.2,36.6,18.5,39,0,0,0,,0,0,45.7,35.3,267.4,997.7,23.7,2.6,290,24.9,9,,2016-06-15 5:32:34,2016-06-15 19:22:07,0.33,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,16/6/16,40,31.2,35.6,41.2,33.4,36.9,17.7,36,0,0,0,,0,0,38.5,24.1,244.8,998.5,11.8,2.9,299.1,25.9,9,,2016-06-16 5:32:41,2016-06-16 19:22:25,0.36,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,17/6/16,42,31.6,36.5,42.7,33.5,37.9,17.7,34,0,0,0,,0,0,32.8,20.5,284.7,999.5,25.6,2.8,283.3,24.6,9,,2016-06-17 5:32:49,2016-06-17 19:22:42,0.4,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,18/6/16,41.1,31.7,35.6,42.1,33.5,37.7,19,38.9,0,0,0,,0,0,31.7,24.1,19.7,1000.6,46.6,2.6,269.7,23.5,9,,2016-06-18 5:32:59,2016-06-18 19:22:58,0.43,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,19/6/16,40.2,31.6,35.3,42.4,34.2,38.4,20.3,42.8,0,0,0,,0,0,31.3,24.1,120.2,1001.6,61.7,2.8,254.7,21.9,8,,2016-06-19 5:33:09,2016-06-19 19:23:13,0.46,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,20/6/16,41,29.9,34.3,45.6,34.1,38.5,21.9,50.2,1,100,8.33,rain,0,0,35.3,35.3,122.4,1000.4,51.8,3.3,246.2,21.4,8,,2016-06-20 5:33:21,2016-06-20 19:23:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,21/6/16,38,26.9,31.5,43.5,29.9,35.4,22.6,61.7,1,100,4.17,rain,0,0,27,22,162.4,1000.5,76.9,3.9,215.1,18.6,8,,2016-06-21 5:33:33,2016-06-21 19:23:40,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,22/6/16,37,27.4,31.4,41,30.7,36,23.3,64.1,2.6,100,25,rain,0,0,26.6,16.6,162,1002,76.6,3.7,183.9,15.6,8,,2016-06-22 5:33:47,2016-06-22 19:23:52,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,23/6/16,40.7,29,32.3,45,32.8,36.9,22.7,59.2,0.7,100,8.33,rain,0,0,37.8,15.6,289.5,1002,66.3,3.1,267.3,23.2,9,,2016-06-23 5:34:02,2016-06-23 19:24:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,24/6/16,40,28.8,34.1,44.6,31.8,37.4,21,47.7,2.5,100,8.33,rain,0,0,35.3,27.7,284.2,1000.2,69.6,3.7,229.5,19.8,9,,2016-06-24 5:34:17,2016-06-24 19:24:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VIJP,remote,42348099999"
Jaipur,25/6/16,39.9,30.1,33.8,44.5,32.6,37.6,21.5,49.6,2,100,4.17,rain,0,0,38.9,24.1,305.7,1001,58.6,3.4,241.5,20.9,7,,2016-06-25 5:34:34,2016-06-25 19:24:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,26/6/16,38,29,33.1,42.3,32,37.1,22,53.4,0.1,100,4.17,rain,0,0,48.2,22,304.2,1001.2,57.6,3.5,250.5,21.5,8,,2016-06-26 5:34:51,2016-06-26 19:24:28,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,27/6/16,38,28.8,31.8,43.4,33.6,36.8,23.4,62.4,3.2,100,8.33,rain,0,0,24.1,21.4,278.4,1000.2,75.4,3.3,248.7,21.5,8,,2016-06-27 5:35:09,2016-06-27 19:24:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VIJP,remote,42348099999"
Jaipur,28/6/16,35.2,27.4,31.3,43.2,31.2,37.4,24.8,69.9,2.2,100,16.67,rain,0,0,25.2,24.1,94.4,1001.3,77.2,3.3,217.1,18.8,8,,2016-06-28 5:35:28,2016-06-28 19:24:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,29/6/16,38,28.1,33.6,45.1,32.6,40.4,24.5,61.2,3.6,100,16.67,rain,0,0,37.1,20.5,88.4,1001.5,58.5,3.7,261.4,22.6,8,,2016-06-29 5:35:48,2016-06-29 19:24:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,30/6/16,41,31.1,35.5,44.8,37.9,41.6,23.2,50.9,0,0,0,,0,0,20.9,24.1,132.4,999.2,52.7,4.3,262.8,22.9,9,,2016-06-30 5:36:09,2016-06-30 19:24:45,0.85,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,01/7/16,33.7,25.1,30,44.3,25.1,35.8,25.2,76.3,10,100,12.5,rain,0,0,63,33.5,277.4,998.5,81.4,3.2,113.8,9.9,6,,2016-07-01 5:36:30,2016-07-01 19:24:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,02/7/16,31,24,28,39.1,24,31.8,24.5,82.2,58,100,4.17,rain,0,0,32.8,25.9,118,999,88,3.2,154.2,13.2,7,,2016-07-02 5:36:52,2016-07-02 19:24:46,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,03/7/16,31,25.4,28,38.4,25.4,31.8,25,84.3,1,100,4.17,rain,0,0,30.6,12,178.3,999.4,85.9,3.2,130.9,11.2,6,,2016-07-03 5:37:15,2016-07-03 19:24:45,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,04/7/16,36,26.1,30.5,41.9,26.1,35,23.9,69.6,0.2,100,8.33,rain,0,0,35.3,16.6,301.4,998.6,70.3,4.1,203.6,17.7,8,,2016-07-04 5:37:39,2016-07-04 19:24:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,05/7/16,36.2,27.8,32,43.4,33,38,24.3,65.5,1.1,100,16.67,rain,0,0,50,29.5,290,997.5,56.7,4.5,238,20.6,9,,2016-07-05 5:38:03,2016-07-05 19:24:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,06/7/16,37,29.5,32.5,43.5,33.1,38.2,23.7,60.7,0.5,100,16.67,rain,0,0,36.4,21.2,286.2,997.8,60.7,3.9,227.6,19.8,8,,2016-07-06 5:38:28,2016-07-06 19:24:33,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VIJP,remote,42348099999"
Jaipur,07/7/16,37.3,29.4,33.3,42.1,33.9,38,22.6,54.9,0,0,0,,0,0,31,22.3,300.1,999.1,67.6,3.8,252.1,22,8,,2016-07-07 5:38:53,2016-07-07 19:24:27,0.09,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,08/7/16,37,28.7,31.9,43.2,33,37.1,23.5,62.3,0.2,100,4.17,rain,0,0,33.1,30.6,308.9,998.5,65.3,4,231.8,20.2,8,,2016-07-08 5:39:19,2016-07-08 19:24:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,09/7/16,36.9,27,30.5,42.3,29.6,35.9,24.4,71.5,0.9,100,8.33,rain,0,0,26.3,16.6,17.1,997.4,78.6,3.8,230.6,20.1,7,,2016-07-09 5:39:45,2016-07-09 19:24:10,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,10/7/16,36.6,26,30.5,42.8,26,35.3,24.2,71.1,16,100,4.17,rain,0,0,29.9,31.7,293.9,997.3,79.6,3.4,214.6,18.5,8,,2016-07-10 5:40:12,2016-07-10 19:23:59,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,11/7/16,35.3,27.3,29.7,41.2,30.7,34.4,24.1,73,0.2,100,4.17,rain,0,0,23.8,16.6,289.3,998.2,83.8,4.1,179.5,15.7,7,,2016-07-11 5:40:40,2016-07-11 19:23:47,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,12/7/16,31,27,28.6,37.7,30.6,34,25.3,82.4,5,100,4.17,rain,0,0,25.2,11.2,33.8,999.6,89.3,3.2,170.7,14.7,6,,2016-07-12 5:41:07,2016-07-12 19:23:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,13/7/16,33.5,27.2,30,41.4,31.5,36.8,25.8,78.9,5.1,100,8.33,rain,0,0,27.7,14.8,80.9,999.5,88,3.8,0,0,0,,2016-07-13 5:41:36,2016-07-13 19:23:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,14/7/16,32.1,27.1,29,40,31.2,35,25.6,82.1,0.4,100,4.17,rain,0,0,28.1,18.4,275.6,1000.3,93.7,3.3,182.6,13.3,6,,2016-07-14 5:42:04,2016-07-14 19:23:04,0.32,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,🌧️,"VIJP,remote,42348099999"
